鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元
員林鎮,房地(土地+建物),彰化縣員林鎮永興街121~150號,23.6,住,,,10304,土地1建物1車位0,四層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730926,74.68,3,2,1,有,無,1580000,21157,,0.0,0
員林鎮,土地,三義段781~810地號,59.46,商,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3775000,63488,,0.0,0
員林鎮,土地,三義段781~810地號,56.93,商,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3615000,63499,,0.0,0
北斗鎮,土地,中圳段1231~1260地號,1126.74,,特定農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3480000,3089,,0.0,0
北斗鎮,土地,中圳段1261~1290地號,1610.35,,特定農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4482000,2783,,0.0,0
田尾鄉,土地,芳圃段601~630地號,1318.15,農,,,10304,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,50000000,37932,,0.0,0
員林鎮,土地,豐年段961~990地號,1925.52,住,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,97080000,50418,,0.0,0
埤頭鄉,房地(土地+建物),彰化縣埤頭鄉彰水路一段121~150號,70.0,,特定農業區,甲種建築用地,10303,土地1建物1車位0,全,002,透天厝,住家用,加強磚造,0740904,93.24,0,0,0,無,無,499500,5357,,0.0,0
二林鎮,土地,儒林段751~780地號,34.27,住,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,414800,12104,,0.0,0
二林鎮,房地(土地+建物),彰化縣二林鎮二溪路七段353巷31~60號,70.09,,鄉村區,乙種建築用地,10303,土地1建物1車位0,全,002,透天厝,住商用,加強磚造,0700416,89.75,5,3,2,有,無,2600000,28969,,0.0,0
芳苑鄉,土地,芳榮段61~90地號,1122.0,,特定農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,891,,0.0,0
埔鹽鄉,土地,成功段451~480地號,2330.0,,特定農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3495000,1500,,0.0,0
溪湖鎮,房地(土地+建物),彰化縣溪湖鎮彰水路四段148巷1~30號,11.04,住,,,10304,土地1建物1車位0,十層,010,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860703,44.86,2,1,1,有,有,1400000,31208,,0.0,0
埔心鄉,建物,彰化縣埔心鄉員鹿路一段151~180號,0.0,,,,10302,土地0建物1車位0,全,002,透天厝,住家用,加強磚造,0750906,119.9,0,0,0,無,無,23736600,197970,,0.0,0
線西鄉,土地,建興段1531~1560地號,1242.0,,鄉村區,乙種建築用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15500000,12480,,0.0,0
線西鄉,土地,建興段1531~1560地號,1088.0,,特定農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3500000,3217,,0.0,0
彰化市,房地(土地+建物),彰化縣彰化巿公園路一段329巷1~30號,16.39,住,,,10304,土地1建物1車位0,一層，騎樓,008,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0830414,92.54,3,1,2,有,有,2980000,32202,,0.0,0
北斗鎮,房地(土地+建物),彰化縣北斗鎮斗中路541巷61~90號,75.53,,特定農業區,甲種建築用地,10304,土地1建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,0850710,125.91,4,1,2,有,無,2700000,21444,,0.0,0
二林鎮,房地(土地+建物),彰化縣二林鎮斗苑路三段631~660號,97.0,,特定農業區,丁種建築用地,10304,土地6建物1車位0,全,004,透天厝,見其他登記事項,鋼筋混凝土造,0820312,158.37,5,1,3,有,無,2550000,16102,,0.0,0
二林鎮,房地(土地+建物),彰化縣二林鎮豐田里8鄰文華ㄧ街1~30號,106.75,住,,,10304,土地1建物1車位0,全,004,透天厝,見其他登記事項,鋼筋混凝土造,0960309,203.98,4,3,3,有,無,7160000,35101,,0.0,0
二林鎮,房地(土地+建物),彰化縣二林鎮斗苑路三段631~660號,103.0,,特定農業區,丁種建築用地,10304,土地6建物1車位0,全,004,透天厝,見其他登記事項,鋼筋混凝土造,0820312,164.32,5,1,3,有,無,2550000,15519,,0.0,0
線西鄉,土地,中興段361~390地號,96.0,,鄉村區,水利用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,600000,6250,,0.0,0
和美鎮,土地,湖潭段571~600地號,947.61,,特定農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9200000,9709,,0.0,0
伸港鄉,房地(土地+建物)+車位,彰化縣伸港鄉忠孝路31~60號,33.98,住,,,10304,土地1建物2車位1,五層,006,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840612,164.24,4,2,2,有,無,3000000,18266,升降機械,0.0,0
員林鎮,房地(土地+建物),彰化縣員林鎮惠來街31~60號,113.0,住,,,10304,土地1建物1車位0,全,003,透天厝,住商用,加強磚造,0560421,159.34,4,1,1,有,無,8300000,52090,,0.0,0
員林鎮,土地,橋愛段1231~1260地號,414.96,住,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,21448452,51688,,0.0,0
埔鹽鄉,土地,南興段31~60地號,53.0,,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,180200,3400,,0.0,0
二林鎮,房地(土地+建物),彰化縣二林鎮東和里照西路271~300號,154.37,商,,,10304,土地1建物1車位0,一層，二層，三層，四層，五層，騎樓，地下層,005,店面(店鋪),住商用,鋼筋混凝土造,0801130,783.54,10,4,6,有,無,15000000,19144,,0.0,0
彰化市,土地,民權段271~300地號,81.0,商,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8575000,105864,,0.0,0
溪州鄉,房地(土地+建物),彰化縣溪州鄉進元路151~180號,132.95,住,,,10304,土地2建物1車位0,全,004,透天厝,住宅,鋼筋混凝土造,1011128,255.46,4,2,5,有,無,7500000,29359,,0.0,0
二林鎮,房地(土地+建物),彰化縣二林鎮福興巷61~90號,128.34,,一般農業區,甲種建築用地,10304,土地2建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,0830225,158.19,5,2,2,有,無,1860000,11758,,0.0,0
田中鎮,房地(土地+建物),彰化縣田中鎮新工二路1~30號,17758.0,,工業區,丁種建築用地,10212,土地0建物1車位0,一層，二層，地下層,002,工廠,見其他登記事項,見其他登記事項,0750818,18267.01,0,0,0,無,無,349170000,,,0.0,0
溪州鄉,房地(土地+建物),彰化縣溪州鄉中山路二段120巷31~60號,60.0,,特定農業區,甲種建築用地,10304,土地2建物1車位0,全,002,透天厝,住家用,加強磚造,0690826,101.0,3,2,2,有,無,960000,9505,,0.0,0
北斗鎮,房地(土地+建物),彰化縣北斗鎮中興街279巷1~30號,89.0,住,,,10303,土地1建物1車位0,全,004,透天厝,住家用,鋼筋混凝土造,0840715,172.11,4,2,3,有,無,4770000,27715,,0.0,0
溪州鄉,土地,新興段2191~2220地號,2000.0,,特定農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3200000,1600,,0.0,0
田中鎮,房地(土地+建物),彰化縣田中鎮中山街127巷31~60號,111.0,住,,,10303,土地1建物1車位0,全,002,透天厝,住家用,鋼筋混凝土造,0791013,126.58,3,2,2,有,無,3600000,28441,,0.0,0
田中鎮,土地,太平段1~30地號,896.05,,山坡地保育區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2150000,2399,,0.0,0
員林鎮,房地(土地+建物),彰化縣員林鎮山腳路四段151~180號,117.33,住,,,10304,土地3建物1車位0,全,004,透天厝,住商用,鋼筋混凝土造,0830722,163.49,3,2,3,有,無,5500000,33641,,0.0,0
員林鎮,土地,橋愛段1441~1470地號,214.14,住,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13279000,62011,,0.0,0
永靖鄉,土地,永福段631~660地號,560.0,,特定農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2800000,5000,,0.0,0
員林鎮,土地,橋愛段1441~1470地號,214.14,住,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12955000,60498,,0.0,0
員林鎮,房地(土地+建物),彰化縣員林鎮大仁南街150巷12弄1~30號,118.49,工,,,10303,土地5建物1車位0,全,005,透天厝,見其他登記事項,鋼筋混凝土造,1021003,385.83,5,2,4,有,無,14560000,37737,,0.0,0
員林鎮,房地(土地+建物),彰化縣員林鎮大仁南街150巷12弄1~30號,130.61,工,,,10303,土地4建物1車位0,全,005,透天厝,見其他登記事項,鋼筋混凝土造,1021003,414.58,5,2,4,有,無,14380000,34686,,0.0,0
員林鎮,土地,源潭段271~300地號,1096.17,,特定農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2630800,2400,,0.0,0
員林鎮,土地,員草段121~150地號,1083.26,,山坡地保育區,農牧用地,10305,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,550000,508,,0.0,0
福興鄉,土地,新生段1741~1770地號,644.53,工,,,10304,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8080000,12536,,0.0,0
鹿港鎮,房地(土地+建物),彰化縣鹿港鎮永寧街59巷1~30號,99.62,住,,,10304,土地4建物1車位0,全,003,透天厝,見其他登記事項,鋼筋混凝土造,1021021,143.38,4,3,3,有,無,6950000,48473,,0.0,0
鹿港鎮,房地(土地+建物),彰化縣鹿港鎮永寧街59巷1~30號,109.62,住,,,10304,土地3建物1車位0,全,003,透天厝,見其他登記事項,鋼筋混凝土造,1021021,149.1,4,3,3,有,無,7180000,48156,,0.0,0
伸港鄉,土地,全興段331~360地號,83.03,,工業區,丁種建築用地,10305,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1700000,20475,,0.0,0
和美鎮,房地(土地+建物),彰化縣和美鎮西園路331巷180弄1~30號,110.4,,特定農業區,甲種建築用地,10302,土地4建物1車位0,全,004,透天厝,住家用,鋼筋混凝土造,1020821,193.51,4,2,3,有,無,6900000,35657,,0.0,0
和美鎮,土地,和中段361~390地號,1.09,商,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,162500,149083,,0.0,0
線西鄉,土地,德興段1711~1740地號,2322.0,,特定農業區,農牧用地,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10560000,4548,,0.0,0
彰化市,房地(土地+建物)+車位,彰化縣彰化巿線東路一段17巷1~30號,12.07,住,,,10303,土地1建物1車位1,二層,012,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830621,98.9,2,2,1,有,無,2900000,29323,升降機械,0.0,0
彰化市,房地(土地+建物),彰化縣彰化巿中正路一段121~150號,58.0,住,,,10304,土地1建物1車位0,全,003,透天厝,住家用,鋼筋混凝土加強磚造,0631230,100.01,4,2,3,有,無,3000000,29997,,0.0,0
彰化市,房地(土地+建物),彰化縣彰化巿旭光路211~240號,5.18,住,,,10304,土地1建物1車位0,十一層,013,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850321,48.47,1,1,1,有,有,1770000,36517,,0.0,0
彰化市,房地(土地+建物),彰化縣彰化巿彰南路一段325巷1~30號,87.14,,鄉村區,乙種建築用地,10304,土地2建物1車位0,全,002,透天厝,住家用,加強磚造,0691201,138.8,4,2,2,有,無,6600000,47550,,0.0,0
彰化市,房地(土地+建物)+車位,彰化縣彰化巿延平路511~540號,17.25,住,,,10303,土地1建物1車位1,七層,009,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0871203,126.49,3,1,2,有,有,4900000,38738,坡道平面,22.52,0
彰化市,房地(土地+建物),彰化縣彰化巿三福街31~60號,48.72,住,,,10304,土地1建物1車位0,二層,002,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670128,103.31,4,2,1,有,無,3150000,30491,,0.0,0
彰化市,土地,竹中段1081~1110地號,197.68,,鄉村區,乙種建築用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2250000,11382,,0.0,0
彰化市,土地,竹中段1081~1110地號,147.77,,鄉村區,乙種建築用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,13535,,0.0,0
彰化市,房地(土地+建物)+車位,彰化縣彰化巿精誠路181巷9弄1~30號,22.8,住,,,10304,土地1建物1車位1,二層,010,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0801217,140.16,4,1,2,有,無,4300000,30679,坡道機械,0.0,0
彰化市,土地,延平段961~990地號,44.4,住,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2606280,58700,,0.0,0
彰化市,房地(土地+建物),彰化縣彰化巿華山路161巷1~30號,75.0,商,,,10303,土地2建物1車位0,全,002,透天厝,住家用,鋼筋混凝土加強磚造,0600911,82.31,3,1,3,有,無,3000000,36448,,0.0,0
彰化市,房地(土地+建物),彰化縣彰化巿一心東街1~30號,79.71,,山坡地保育區,特定目的事業用地,10303,土地1建物1車位0,全,002,透天厝,住家用,加強磚造,0730706,86.98,3,2,2,有,無,3000000,34491,,0.0,0
彰化市,房地(土地+建物),彰化縣彰化巿崙平南路270巷1~30號,20.03,住,,,10304,土地1建物1車位0,五層,009,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880210,104.88,3,2,2,有,有,3820000,36423,,0.0,0
溪湖鎮,房地(土地+建物),彰化縣溪湖鎮東寮里彰水路四段128巷31~60號,76.0,住,,,10304,土地1建物1車位0,全,002,透天厝,住家用,加強磚造,0670417,91.2,2,2,2,有,無,4000000,43860,,0.0,0
溪湖鎮,土地,顯光段391~420地號,1155.0,,特定農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2400000,2078,,0.0,0
溪湖鎮,土地,大竹段31~60地號,169.4,商,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6800000,40142,,0.0,0
彰化市,土地,牛稠子段下�迨p段91~120地號,131.0,住,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12000000,91603,,0.0,0
彰化市,房地(土地+建物),彰化縣彰化巿辭修路195巷1~30號,99.55,其他,,,10304,土地2建物1車位0,全,004,透天厝,見其他登記事項,鋼筋混凝土造,0960713,133.05,5,3,4,有,無,10300000,77415,,0.0,0
花壇鄉,土地,南白沙坑段421~450地號,3342.67,,山坡地保育區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4450000,1331,,0.0,0
彰化市,土地,竹巷段1321~1350地號,4038.49,,特定農業區,農牧用地,10304,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,25027787,6197,,0.0,0
花壇鄉,土地,新三家春段1051~1080地號,3647.95,,特定農業區,農牧用地,10303,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14409400,3950,,0.0,0
秀水鄉,土地,金興段1351~1380地號,2700.0,,特定農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14850000,5500,,0.0,0
花壇鄉,土地,橋頭段181~210地號,8.55,工,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,155400,18175,,0.0,0
花壇鄉,土地,橋頭段181~210地號,8.46,工,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,153600,18156,,0.0,0
花壇鄉,土地,橋頭段181~210地號,7.77,工,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,141000,18147,,0.0,0
花壇鄉,土地,橋頭段181~210地號,6.33,工,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,114600,18104,,0.0,0
花壇鄉,土地,橋頭段181~210地號,6.11,工,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,110400,18069,,0.0,0
花壇鄉,土地,福岩段1081~1110地號,212.7,,山坡地保育區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,128000,602,,0.0,0
和美鎮,土地,和南段991~1020地號,111.67,,特定農業區,甲種建築用地,10304,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2970000,26596,,0.0,0
和美鎮,建物,彰化縣和美鎮?西路66巷1~30號,0.0,,,,10304,土地0建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,1020912,159.81,5,2,2,有,無,2280000,14267,,0.0,0
和美鎮,土地,和南段991~1020地號,91.8,,特定農業區,甲種建築用地,10303,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3050000,33224,,0.0,0
和美鎮,建物,彰化縣和美鎮?西路66巷1~30號,0.0,,,,10303,土地0建物1車位0,全,003,透天厝,見其他登記事項,鋼筋混凝土造,1020912,155.43,5,2,2,有,無,2150000,13833,,0.0,0
和美鎮,土地,和南段991~1020地號,91.8,,特定農業區,甲種建築用地,10304,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2900000,31590,,0.0,0
和美鎮,建物,彰化縣和美鎮?西路66巷1~30號,0.0,,,,10304,土地0建物1車位0,全,003,透天厝,見其他登記事項,鋼筋混凝土造,1020912,151.31,5,2,2,有,無,2150000,14209,,0.0,0
和美鎮,房地(土地+建物),彰化縣和美鎮東萊路81巷1~30號,76.92,,鄉村區,乙種建築用地,10304,土地1建物1車位0,全,004,透天厝,住商用,鋼筋混凝土造,0811110,188.49,6,3,4,有,無,8100000,42973,,0.0,0
鹿港鎮,房地(土地+建物),彰化縣鹿港鎮永寧街59巷1~30號,93.62,住,,,10304,土地4建物1車位0,全,003,透天厝,見其他登記事項,鋼筋混凝土造,1021021,139.35,4,3,3,有,無,6700000,48080,,0.0,0
鹿港鎮,房地(土地+建物),彰化縣鹿港鎮中山路271~300號,219.91,住,,,10303,土地1建物1車位0,全,002,透天厝,住商用,加強磚造,0400709,260.39,2,2,2,有,無,18200000,69895,,0.0,0
福興鄉,房地(土地+建物),彰化縣福興鄉廈粘街31~60號,98.72,,鄉村區,乙種建築用地,10304,土地2建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,0840719,150.45,5,1,3,有,無,2700000,17946,,0.0,0
大村鄉,土地,大庄段1291~1320地號,12.0,住,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,217800,18150,,0.0,0
永靖鄉,土地,永泰段331~360地號,312.75,農,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2838200,9075,,0.0,0
永靖鄉,土地,永泰段331~360地號,312.75,農,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2838200,9075,,0.0,0
員林鎮,房地(土地+建物),彰化縣員林鎮萬年路三段31~60號,24.41,住,,,10304,土地5建物1車位0,五層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860814,135.79,3,2,2,有,有,4000000,29457,,0.0,0
員林鎮,房地(土地+建物),彰化縣員林鎮大仁南街150巷1~30號,151.43,工,,,10303,土地4建物1車位0,全,005,透天厝,見其他登記事項,鋼筋混凝土造,1021003,434.77,5,2,4,有,無,17000000,39101,,0.0,0
員林鎮,土地,仁愛段931~960地號,48.5,住,,,10304,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,700000,14433,,0.0,0
員林鎮,房地(土地+建物),彰化縣員林鎮惠安街1~30號,4.54,住,,,10304,土地1建物1車位0,五層,008,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810613,33.21,1,0,1,有,有,1000000,30111,,0.0,0
田中鎮,土地,田中段1111~1140地號,57.72,商,,,10304,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,785700,13612,,0.0,0
田中鎮,房地(土地+建物),彰化縣田中鎮斗中路二段545巷45弄1~30號,114.2,,特定農業區,甲種建築用地,10304,土地2建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,0831111,122.09,5,2,2,有,無,3000000,24572,,0.0,0
社頭鄉,土地,社張段61~90地號,171.25,,特定農業區,甲種建築用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,932400,5445,,0.0,0
田尾鄉,土地,三豐段31~60地號,1745.0,,特定農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8275000,4742,,0.0,0
大村鄉,土地,貢旗段181~210地號,2319.73,農,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6960000,3000,,0.0,0
田尾鄉,土地,民生段1171~1200地號,1386.0,住,,,10302,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18342800,13234,,0.0,0
北斗鎮,土地,東螺段661~690地號,2996.95,,特定農業區,農牧用地,10303,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6700000,2236,,0.0,0
溪州鄉,房地(土地+建物),彰化縣溪州鄉登山路四段181~210號,140.7,住,,,10303,土地4建物1車位0,全,003,透天厝,住宅,鋼筋混凝土造,1021114,173.86,4,2,3,有,無,5200000,29909,,0.0,0
溪州鄉,土地,湄洲段661~690地號,195.0,住,,,10304,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2477160,12703,,0.0,0
埤頭鄉,土地,路口厝段181~210地號,1591.13,,特定農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1560000,980,,0.0,0
北斗鎮,土地,中圳段151~180地號,132.34,,鄉村區,乙種建築用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3200000,24180,,0.0,0
芳苑鄉,土地,漢寶園段751~780地號,4660.0,,一般農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4613400,990,,0.0,0
二林鎮,土地,天和段781~810地號,1363.0,,特定農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1600000,1174,,0.0,0
二林鎮,土地,儒雅段631~660地號,126.06,住,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5250000,41647,,0.0,0
二林鎮,土地,儒雅段631~660地號,126.0,住,,,10303,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5250000,41667,,0.0,0
大城鄉,房地(土地+建物),彰化縣大城鄉菜寮村東平路1~30號,289.0,,鄉村區,乙種建築用地,10304,土地1建物1車位0,全,002,透天厝,住家用,加強磚造,0880304,158.2,4,3,2,有,無,2300000,14539,,0.0,0
芳苑鄉,房地(土地+建物),彰化縣芳苑鄉二溪路草二段435巷1~30號,79.04,,鄉村區,乙種建築用地,10303,土地1建物1車位0,全,004,透天厝,住商用,鋼筋混凝土造,0880827,199.63,4,3,3,有,無,3100000,15529,,0.0,0
芳苑鄉,房地(土地+建物),彰化縣芳苑鄉二溪路草二段435巷1~30號,79.04,,鄉村區,乙種建築用地,10303,土地1建物1車位0,全,004,透天厝,住商用,鋼筋混凝土造,0880827,204.25,4,3,3,有,無,3200000,15667,,0.0,0
芳苑鄉,房地(土地+建物),彰化縣芳苑鄉二溪路草二段435巷1~30號,84.09,,鄉村區,乙種建築用地,10303,土地1建物1車位0,全,004,透天厝,住商用,鋼筋混凝土造,0880827,204.25,4,3,3,有,無,3200000,15667,,0.0,0
竹塘鄉,土地,竹林段181~210地號,2677.0,,特定農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3700000,1382,,0.0,0
彰化市,房地(土地+建物),彰化縣彰化巿崙平南路218巷1~30號,87.76,住,,,10304,土地2建物1車位0,全,004,透天厝,住家用,鋼筋混凝土造,0870513,164.07,5,2,3,有,無,7880000,48028,,0.0,0
埔心鄉,土地,梧鳳段691~720地號,916.82,,鄉村區,乙種建築用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,3272,,0.0,0
埔心鄉,房地(土地+建物),彰化縣埔心鄉舊?}村大發街31~60號,213.24,住,,,10303,土地2建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,0890323,418.07,8,2,9,有,無,9500000,22723,,0.0,0
溪湖鎮,土地,光平段571~600地號,114.8,商,,,10304,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,26132,,0.0,0
埔鹽鄉,土地,東榮段361~390地號,720.0,,鄉村區,乙種建築用地,10302,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8058600,11193,,0.0,0
溪湖鎮,房地(土地+建物),彰化縣溪湖鎮大庭里崙子?,78.67,住,,,10303,土地4建物1車位0,全,004,透天厝,見其他登記事項,鋼筋混凝土造,1020910,185.79,4,1,3,有,無,7080000,38108,,0.0,0
溪湖鎮,房地(土地+建物),彰化縣溪湖鎮大庭里崙子?,78.69,住,,,10303,土地4建物1車位0,全,004,透天厝,見其他登記事項,鋼筋混凝土造,1020910,190.61,5,1,3,有,無,6680000,35045,,0.0,0
彰化市,房地(土地+建物),彰化縣彰化巿阿夷里建國東路210巷2弄1~30號,69.03,住,,,10303,土地1建物1車位0,全,004,透天厝,住家用,鋼筋混凝土造,0821129,215.87,4,3,3,有,無,4300000,19919,,0.0,0
彰化市,土地,古夷段1081~1110地號,23.56,住,,,10212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,700000,29711,,0.0,0
花壇鄉,房地(土地+建物),彰化縣花壇鄉花橋街151~180號,627.39,工,,,10302,土地3建物1車位0,全,003,透天厝,住工用,鋼筋混凝土造,0790219,373.68,6,2,2,有,無,13300000,35592,,0.0,0
埤頭鄉,土地,芙朝段1~30地號,3129.0,,特定農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3598350,1150,,0.0,0
溪州鄉,房地(土地+建物),彰化縣溪州鄉下柑二巷1~30號,95.98,,鄉村區,乙種建築用地,10304,土地1建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,0871123,128.16,0,0,0,無,無,1450000,11314,,0.0,0
田尾鄉,土地,福新段721~750地號,2160.0,,特定農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7408800,3430,,0.0,0
田尾鄉,土地,田平段1201~1230地號,193.89,住,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3108500,16032,,0.0,0
員林鎮,土地,水源段211~240地號,924.65,農,,,10303,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2790000,3017,,0.0,0
鹿港鎮,土地,鹿安段1~30地號,1213.0,,特定農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1300000,1072,,0.0,0
福興鄉,土地,新生段91~120地號,162.0,,特定農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,7407,,0.0,0
芳苑鄉,土地,芳北段841~870地號,1506.04,,一般農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,800000,531,,0.0,0
芳苑鄉,土地,芳草段1201~1230地號,17591.12,,一般農業區,丁種建築用地,10304,土地10建物0車位0,,,其他,,,,0.0,0,0,0,有,無,157500000,8953,,0.0,0
二林鎮,土地,塗子崙段外崙子腳小段241~270地號,137.5,,鄉村區,乙種建築用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,800000,5818,,0.0,0
溪州鄉,土地,溪州段溪州小段481~510地號,2294.0,,特定農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4257000,1856,,0.0,0
