鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元
七堵區,房地(土地+建物),基隆市七堵區崇孝街31~60號,29.21,住,,,10303,土地1建物1車位0,三層,004,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780203,88.24,3,2,1,有,無,1700000,19266,,0.0,0
中正區,房地(土地+建物),基隆市中正區正義路100巷61~90號,26.0,住,,,10304,土地1建物1車位0,二層,002,公寓(5樓含以下無電梯),住家用,加強磚造,0580806,45.33,2,1,1,有,無,500000,11030,,0.0,0
信義區,房地(土地+建物),基隆市信義區崇法街67巷1~30號,60.17,住,,,10303,土地3建物1車位0,二層,004,公寓(5樓含以下無電梯),住家用,加強磚造,0570125,58.83,2,2,1,有,無,1300000,22098,,0.0,0
安樂區,房地(土地+建物),基隆市安樂區武嶺街301~330號,6.67,住,,,10304,土地1建物1車位0,六層,007,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850118,30.89,1,1,1,有,有,1200000,38848,,0.0,0
安樂區,房地(土地+建物),基隆市中山區中和路85巷1~30號,17.49,其他,,,10303,土地6建物1車位0,七層,011,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860508,65.69,4,2,2,有,有,2900000,44147,,0.0,0
安樂區,房地(土地+建物),基隆市安樂區基金一路135巷21弄31~60號,28.14,住,,,10304,土地33建物1車位0,一層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820902,118.12,3,2,2,有,有,4500000,38097,,0.0,0
七堵區,房地(土地+建物),基隆市七堵區百一街121~150號,35.09,住,,,10304,土地1建物1車位0,一層，騎樓,004,店面(店鋪),商業用,鋼筋混凝土造,0680927,91.84,0,0,1,有,無,7800000,84930,,0.0,0
暖暖區,房地(土地+建物),基隆市暖暖區源遠路325巷61~90號,24.64,住,,,10304,土地1建物1車位0,五層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710728,87.69,3,2,1,有,無,1800000,20527,,0.0,0
暖暖區,車位,基隆市暖暖區源遠路193巷1~30號,1.56,住,,,10304,土地0建物0車位1,,,其他,,,,19.01,0,0,0,有,有,120000,,升降機械,19.01,120000
中山區,房地(土地+建物),基隆市中山區通明街31~60號,49.11,住,,,10303,土地5建物2車位0,地下層,005,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0820120,161.81,4,4,2,有,無,2300000,14214,,0.0,0
仁愛區,房地(土地+建物),基隆市仁愛區南榮路421~450號,59.0,住,,,10304,土地1建物1車位0,一層，騎樓,001,店面(店鋪),住家用,磚造,0460101,83.05,2,1,3,有,無,10000000,120409,,0.0,0
仁愛區,房地(土地+建物),基隆市仁愛區南榮路269巷1~30號,48.5,住,,,10304,土地1建物1車位0,二層,002,公寓(5樓含以下無電梯),,加強磚造,,61.83,2,1,1,有,無,1500000,24260,,0.0,0
七堵區,房地(土地+建物),基隆市七堵區崇信街37巷1~30號,24.5,住,,,10304,土地1建物1車位0,二層,004,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0630813,65.07,2,1,1,有,無,2700000,41494,,0.0,0
暖暖區,房地(土地+建物)+車位,基隆市暖暖區源遠路226巷61~90號,14.9,住,,,10304,土地1建物1車位1,二層,012,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1020329,113.64,1,1,1,有,有,5450000,47958,坡道平面,0.0,0
安樂區,房地(土地+建物),基隆市安樂區武聖街49巷91~120號,136.29,住,,,10304,土地2建物1車位0,全,003,透天厝,見其他登記事項,鋼筋混凝土造,1030127,192.81,5,2,3,有,無,7000000,36305,,0.0,0
暖暖區,房地(土地+建物),基隆市暖暖區東勢街26巷1~30號,36.56,住,,,10303,土地1建物1車位0,四層,004,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701106,87.53,4,3,2,有,無,2500000,28562,,0.0,0
安樂區,房地(土地+建物),基隆市安樂區安和一街2巷1~30號,25.15,商,,,10303,土地1建物1車位0,六層,008,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0690501,106.14,3,2,1,有,有,3000000,28265,,0.0,0
七堵區,房地(土地+建物)+車位,基隆市七堵區百六街107巷1~30號,40.77,住,,,10304,土地1建物1車位1,七層,008,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970201,156.93,3,2,2,有,有,10600000,67546,坡道平面,0.0,0
安樂區,房地(土地+建物),基隆市安樂區樂利三街121~150號,29.52,住,,,10303,土地2建物1車位0,四層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701229,87.85,3,1,2,有,無,2500000,28458,,0.0,0
七堵區,房地(土地+建物),基隆市七堵區明德二路1~30號,17.34,住,,,10303,土地1建物1車位0,六層,013,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010626,140.61,3,2,2,有,有,7650000,54406,,0.0,0
信義區,房地(土地+建物)+車位,基隆市信義區義六路1~30號,44.97,住,,,10304,土地1建物1車位3,十五層,024,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030314,332.22,4,2,3,有,有,24240000,79216,坡道平面,73.56,3750000
中正區,房地(土地+建物),基隆市中正區新豐街251巷1弄1~30號,73.14,住,,,10304,土地2建物1車位0,全,004,透天厝,住家用,鋼筋混凝土造,0880210,206.21,4,2,3,有,有,7980000,38698,,0.0,0
仁愛區,房地(土地+建物),基隆市仁愛區南榮路161巷31~60號,21.24,住,,,10304,土地1建物1車位0,一層,004,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750901,52.89,2,2,1,有,無,3200000,60503,,0.0,0
中正區,車位,基隆市中正區新豐街271~300號,0.0,,,,10304,土地0建物0車位1,,,其他,,,,36.84,0,0,0,有,有,360000,,坡道平面,36.84,360000
仁愛區,房地(土地+建物),基隆市仁愛區南新街31巷31~60號,27.67,住,,,10304,土地2建物1車位0,四層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750612,93.37,3,1,2,有,無,1500000,16065,,0.0,0
