鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元
苗栗市,房地(土地+建物),苗栗縣苗栗巿高苗里22鄰松園1~30號,55.0,,鄉村區,乙種建築用地,10304,土地1建物1車位0,全,,透天厝,住家用,鋼筋混凝土造,0741030,107.1,3,2,2,有,無,1800000,16807,,0.0,0
後龍鎮,房地(土地+建物),苗栗縣後龍鎮埔頂里9鄰中心路61~90號,213.26,,鄉村區,乙種建築用地,10304,土地5建物1車位0,全,003,透天厝,見其他登記事項,鋼筋混凝土造,0870429,218.55,5,2,2,有,無,6300000,28826,,0.0,0
苗栗市,房地(土地+建物),苗栗縣苗栗巿嘉新里新里10鄰嘉明1~30號,96.5,住,,,10305,土地1建物1車位0,全,,透天厝,住家用,加強磚造,0750520,131.01,3,1,1,有,無,4500000,34349,,0.0,0
公館鄉,土地,中義段1201~1230地號,49.45,,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,190000,3842,,0.0,0
竹南鎮,土地,龍鳳段151~180地號,107.2,住,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2095689,19549,,0.0,0
銅鑼鄉,土地,老雞隆段511~540地號,1088.0,,特定農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,800000,735,,0.0,0
頭份鎮,土地,東民段781~810地號,1.16,其他,,,10212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,98171,84630,,0.0,0
頭份鎮,土地,東民段781~810地號,1.16,其他,,,10212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,98171,84630,,0.0,0
頭份鎮,土地,東民段781~810地號,5.38,其他,,,10212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,455309,84630,,0.0,0
頭份鎮,土地,東民段781~810地號,222.93,其他,,,10212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5773900,25900,,0.0,0
頭份鎮,土地,東民段811~840地號,18.05,其他,,,10212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,467495,25900,,0.0,0
頭份鎮,土地,東民段811~840地號,195.47,其他,,,10212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5062673,25900,,0.0,0
頭份鎮,土地,東民段811~840地號,12.03,其他,,,10212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,311577,25900,,0.0,0
頭份鎮,土地,東民段1051~1080地號,3.39,其他,,,10212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,87801,25900,,0.0,0
三灣鄉,土地,銅鑼圈段大銅鑼圈小段121~150地號,2375.98,,山坡地保育區,農牧用地,10303,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,600000,253,,0.0,0
頭份鎮,房地(土地+建物)+車位,苗栗縣頭份鎮自強里17鄰四維街1~30號,41.8,住,,,10304,土地1建物1車位1,三層,005,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1020820,96.62,3,1,2,有,有,6100000,63134,坡道平面,0.0,0
頭份鎮,房地(土地+建物),苗栗縣頭份鎮上興里15鄰永昌街1巷1~30號,21.23,,山坡地保育區,丙種建築用地,10304,土地1建物1車位0,七層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860827,86.57,3,2,2,有,無,1750000,20215,,0.0,0
