鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元
屏東巿,房地(土地+建物),屏東縣屏東巿莊敬街二段121~150號,141.42,住,,,10304,土地1建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,1000307,212.95,4,2,3,有,無,10550000,49542,,0.0,0
屏東巿,土地,中柳段451~480地號,3281.82,,一般農業區,農牧用地,10304,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7755000,2363,,0.0,0
麟洛鄉,土地,麟孝段391~420地號,83.43,住,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1250000,14983,,0.0,0
屏東巿,房地(土地+建物),屏東縣屏東巿民享一路121~150號,17.22,住,,,10304,土地1建物1車位0,二層,005,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,1020916,65.99000000000001,2,1,2,有,有,4100000,62131,,0.0,0
屏東巿,房地(土地+建物),屏東縣屏東巿自由路751~780號,87.0,住,,,10304,土地2建物1車位0,全,004,透天厝,住家用,鋼筋混凝土造,0781026,215.31,5,2,3,有,無,6050000,28099,,0.0,0
屏東巿,房地(土地+建物),屏東縣屏東巿機場北路661~690號,8.7,住,,,10304,土地1建物1車位0,五層,014,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0881204,61.54,2,1,1,有,有,1400000,22749,,0.0,0
屏東巿,房地(土地+建物),屏東縣屏東巿機場北路421~450號,8.7,住,,,10304,土地1建物1車位0,二層,014,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0881204,61.39,2,1,1,有,有,1150000,18733,,0.0,0
屏東巿,房地(土地+建物),屏東縣屏東巿大武路403巷19弄1~30號,88.0,住,,,10303,土地1建物1車位0,全,002,透天厝,住家用,鋼筋混凝土造,0780315,135.57,2,2,2,有,無,3980000,29358,,0.0,0
屏東巿,房地(土地+建物),屏東縣屏東巿德豐街61~90號,19.81,住,,,10304,土地1建物1車位0,七層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810808,112.47,3,1,2,有,有,2000000,17783,,0.0,0
屏東巿,房地(土地+建物),屏東縣屏東巿棒球路160巷1~30號,28.28,住,,,10304,土地1建物1車位0,四層,005,公寓(5樓含以下無電梯),國民住宅,鋼筋混凝土造,0711024,83.3,4,2,2,有,無,1660000,19928,,0.0,0
屏東巿,土地,公興段661~690地號,1450.01,,一般農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4600000,3172,,0.0,0
屏東巿,土地,公興段661~690地號,725.0,,一般農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2300000,3172,,0.0,0
屏東巿,土地,和平段691~720地號,97.0,住,,,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7000000,72165,,0.0,0
屏東巿,房地(土地+建物),屏東縣屏東巿建國路405巷100弄1~30號,187.61,,鄉村區,乙種建築用地,10304,土地2建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,1010203,199.94,5,2,5,有,無,9500000,47514,,0.0,0
屏東巿,房地(土地+建物),屏東縣屏東巿興豐路151~180號,22.69,住,,,10304,土地5建物1車位0,三層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810220,116.86,3,2,2,有,無,2300000,19682,,0.0,0
長治鄉,土地,榮華段691~720地號,1642.03,,一般農業區,農牧用地,10304,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2873000,1750,,0.0,0
屏東巿,房地(土地+建物),屏東縣屏東巿建興南路41巷1~30號,15.0,住,,,10304,土地1建物1車位0,四層,007,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820510,86.37,3,2,1,有,無,1350000,15630,,0.0,0
