鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元
中正區,房地(土地+建物),臺北市中正區信義路二段1~30號,9.78,商,,,10303,土地1建物1車位0,七層,012,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0700616,100.27,3,2,2,有,有,30200000,301187,,0.0,0
內湖區,房地(土地+建物)+車位,臺北市內湖區行善路241~270號,31.28,住,,,10303,土地1建物1車位1,四層,015,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990329,240.35,4,2,2,有,有,43000000,178906,坡道平面,27.18,0
中山區,房地(土地+建物),臺北市中山區錦州街181~210號,48.25,住,,,10304,土地1建物1車位0,四層,004,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,136.0,0,1,0,有,無,21380000,157206,,0.0,0
內湖區,房地(土地+建物)+車位,臺北市內湖區大湖山莊街176巷1~30號,14.17,住,,,10303,土地1建物1車位1,十二層,014,套房(1房1廳1衛),住家用,鋼筋混凝土造,0971127,82.96000000000001,1,1,1,有,有,14170000,170805,坡道平面,24.09,0
內湖區,房地(土地+建物),臺北市內湖區文湖街21巷91~120號,41.5,住,,,10304,土地1建物1車位0,四層,004,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740114,120.59,3,2,2,有,無,16500000,136827,,0.0,0
內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段331~360號,46.33,商,,,10304,土地4建物1車位1,五層,019,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860203,247.7,4,2,2,有,有,46100000,186112,坡道平面,39.71,0
松山區,土地,敦化段一小段91~120地號,18.29,其他,,,10303,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1130000,61782,,0.0,0
松山區,房地(土地+建物),臺北市松山區南京東路五段181~210號,9.39,商,,,10304,土地1建物1車位0,三層,012,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,100.77000000000001,3,2,2,有,有,20600000,204426,,0.0,0
松山區,房地(土地+建物),臺北市松山區八德路三段158巷61~90號,32.5,住,,,10303,土地1建物1車位0,三層,004,公寓(5樓含以下無電梯),住家用,加強磚造,0590320,76.28,3,2,1,有,無,17500000,229418,,0.0,0
信義區,房地(土地+建物),臺北市信義區基隆路一段147巷5弄1~30號,12.95,住,,,10304,土地1建物1車位0,二層,005,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0841120,39.87,1,0,1,有,無,6000000,150489,,0.0,0
信義區,房地(土地+建物),臺北市信義區基隆路一段364巷31~60號,41.05,住,,,10302,土地1建物1車位0,七層,007,華廈(10層含以下有電梯),國民住宅,鋼筋混凝土造,,105.84,4,2,1,有,有,26800000,253212,,0.0,0
信義區,房地(土地+建物),臺北市信義區信義路六段76巷3弄1~30號,37.23,住,,,10303,土地7建物1車位0,一層，陽台,004,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,69.17,3,2,1,有,無,19000000,274686,,0.0,0
士林區,房地(土地+建物)+車位,臺北市士林區大南路301~330號,9.3,工,,,10304,土地1建物1車位1,三層,014,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0961205,69.94,1,0,1,有,有,8350000,119388,坡道機械,29.11,0
士林區,房地(土地+建物)+車位,臺北市士林區中山北路六段290巷7弄31~60號,46.3,住,,,10304,土地1建物1車位2,二層,010,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0930708,243.78,3,2,2,有,有,44500000,182542,坡道平面,74.57,0
士林區,房地(土地+建物),臺北市士林區葫蘆街39巷1~30號,33.0,住,,,10304,土地1建物1車位0,二層,004,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0620226,90.12,3,2,1,有,無,11500000,127608,,0.0,0
