鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元
嘉義市,房地(土地+建物),嘉義市嘉義巿五福街131巷1~30號,63.0,住,,,10304,土地1建物1車位0,全,002,透天厝,住家用,鋼筋混凝土加強磚造,0630706,89.6,4,2,4,有,無,5000000,55804,,0.0,0
嘉義市,房地(土地+建物)+車位,嘉義市嘉義巿上海路211~240號,108.0,住,,,10304,土地1建物1車位1,一層，二層，三層，四層，見其他登記事項,004,店面(店鋪),見其他登記事項,見其他登記事項,1020628,266.45,6,3,4,有,無,18800000,70557,一樓平面,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿育英里9鄰崇文街301~330號,32.0,住,,,10304,土地1建物1車位0,全,002,透天厝,商業用,鋼筋混凝土加強磚造,0600308,53.03,3,2,2,有,無,2700000,50915,,0.0,0
嘉義市,房地(土地+建物)+車位,嘉義市嘉義巿玉山路158巷91~120號,19.95,住,,,10304,土地1建物1車位1,十一層,012,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840711,149.43,3,2,2,有,有,3870000,25898,坡道機械,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿新店里義教東路61~90號,98.0,住,,,10304,土地1建物1車位0,全,003,透天厝,見其他登記事項,鋼筋混凝土造,0950607,202.29,5,3,5,有,無,8200000,40536,,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿保成路91~120號,111.1,住,,,10304,土地2建物1車位0,全,004,透天厝,住家用,見其他登記事項,1030224,208.96,3,3,4,有,無,7860000,37615,,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿保成路91~120號,111.1,住,,,10304,土地2建物1車位0,全,004,透天厝,住家用,見其他登記事項,1030224,212.17,3,3,4,有,無,7970000,37564,,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿保成路91~120號,111.1,住,,,10304,土地2建物1車位0,全,004,透天厝,住家用,見其他登記事項,1030224,198.6,3,3,4,有,無,7600000,38268,,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿保成路91~120號,382.01,住,,,10304,土地2建物1車位0,全,004,透天厝,住家用,見其他登記事項,1030224,223.86,3,3,4,有,無,7880000,35201,,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿保成路91~120號,384.01,住,,,10304,土地2建物1車位0,全,004,透天厝,見其他登記事項,見其他登記事項,1030224,220.82999999999998,3,3,4,有,無,8720000,39487,,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿保成路91~120號,83.45,住,,,10304,土地2建物1車位0,全,004,透天厝,見其他登記事項,見其他登記事項,1030224,229.54999999999998,3,3,4,有,無,9700000,42257,,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿保成路91~120號,117.1,住,,,10304,土地2建物1車位0,全,004,透天厝,見其他登記事項,見其他登記事項,1030224,223.92999999999998,3,3,4,有,無,8300000,37065,,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿保成路91~120號,112.1,住,,,10304,土地2建物1車位0,全,004,透天厝,住家用,見其他登記事項,1030224,193.57,3,3,4,有,無,8000000,41329,,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿保成路91~120號,112.1,住,,,10304,土地2建物1車位0,全,004,透天厝,住家用,見其他登記事項,1030224,208.28,3,3,4,有,無,7880000,37834,,0.0,0
嘉義市,房地(土地+建物),嘉義市嘉義巿保成路91~120號,111.1,住,,,10304,土地2建物1車位0,全,004,透天厝,住家用,見其他登記事項,1030224,196.41,3,3,4,有,無,7820000,39815,,0.0,0
